,price,beds,bedrooms,bathrooms,zipcode,neighbourhood,property_type,room_type,accommodates,guests_included,minimum_nights,instant_bookable
4797,118.0,1,1.0,1.0,90077.0,Bel Air/Beverly Crest,Bungalow,Entire home/apt,2,1,2,0
4798,65.0,1,1.0,1.0,91501.0,Burbank,Apartment,Private room,2,1,1,1
4799,150.0,1,1.0,1.0,90292.0,Marina Del Rey,Condominium,Entire home/apt,4,1,30,0
4800,150.0,4,2.0,1.0,90027.0,Hollywood,House,Entire home/apt,5,4,5,0
4801,105.0,1,1.0,1.0,90232.0,Culver City,House,Private room,1,2,3,0
4802,89.0,1,1.0,1.0,90046.0,Hollywood,Apartment,Entire home/apt,2,1,30,0
4803,85.0,1,1.0,1.0,91801.0,Alhambra,Condominium,Private room,2,1,1,0
4804,42.0,2,1.0,1.0,90505.0,Torrance,House,Private room,3,2,3,0
4805,45.0,3,1.0,1.0,90505.0,Torrance,House,Private room,4,2,3,0
4806,1000.0,4,3.0,3.0,90068.0,Hollywood,House,Entire home/apt,6,1,1,0
4807,75.0,1,1.0,1.0,90280.0,South Gate,Other,Private room,2,1,1,0
4808,199.0,1,1.0,1.5,90802.0,Long Beach,Loft,Entire home/apt,3,2,2,0
4809,65.0,1,1.0,1.0,90012.0,Lincoln Heights,Apartment,Entire home/apt,2,1,30,1
4810,92.0,1,1.0,1.0,90401.0,Santa Monica,Apartment,Entire home/apt,2,1,31,1
4811,300.0,2,3.0,2.0,91401.0,Sherman Oaks,House,Entire home/apt,5,1,1,0
4812,47.0,1,1.0,1.0,90046.0,Hollywood,House,Private room,1,1,30,0
4813,299.0,1,1.0,1.5,90046.0,Hollywood,Bungalow,Entire home/apt,3,3,5,0
4814,300.0,1,1.0,1.0,91702.0,Azusa,House,Private room,2,1,1,0
4815,188.0,6,3.0,2.0,90035.0,South Robertson,House,Entire home/apt,6,5,1,0
4816,65.0,1,1.0,1.0,90027.0,Hollywood,Apartment,Private room,2,1,1,0
4817,110.0,2,1.0,1.0,90035.0,South Robertson,Guesthouse,Entire home/apt,3,2,1,0
4818,139.0,1,1.0,1.0,90019.0,Mid-Wilshire,House,Private room,2,1,30,0
4819,60.0,0,0.0,1.0,90065.0,Mount Washington,Guest suite,Entire home/apt,1,1,30,0
4820,295.0,3,2.0,1.5,90212.0,Beverly Hills,Townhouse,Entire home/apt,6,1,1,0
4821,78.0,1,1.0,1.0,91406.0,Van Nuys,Guesthouse,Entire home/apt,3,1,3,1
4822,135.0,0,3.0,1.0,91405.0,Van Nuys,House,Entire home/apt,8,1,3,1
4823,50.0,1,1.0,1.0,91401.0,Valley Glen,House,Private room,2,1,2,0
4824,55.0,1,1.0,1.0,91423.0,Sherman Oaks,Apartment,Private room,2,1,30,0
4825,800.0,3,3.0,3.0,90027.0,Hollywood,House,Entire home/apt,6,1,6,0
4826,49.0,1,1.0,1.0,91206.0,Glendale,Apartment,Private room,2,1,3,0
4827,99.0,1,1.0,1.5,90049.0,Brentwood,Apartment,Entire home/apt,2,3,1,0
4828,75.0,1,1.0,1.0,90046.0,West Hollywood,Apartment,Private room,2,2,1,0
4829,33.0,1,1.0,1.0,90602.0,Whittier,House,Private room,1,1,20,0
4830,250.0,3,2.0,1.0,90025.0,West Los Angeles,House,Entire home/apt,4,3,30,0
4831,107.0,1,1.0,1.0,90019.0,Mid-Wilshire,Villa,Private room,2,1,4,0
4832,175.0,2,2.0,1.0,90027.0,Hollywood,Apartment,Entire home/apt,2,2,2,0
4833,250.0,0,2.0,2.0,90068.0,Hollywood Hills,House,Entire home/apt,5,4,1,0
4834,220.0,3,3.0,2.0,90405.0,Venice,House,Entire home/apt,8,4,3,0
4835,132.0,3,1.0,1.0,90405.0,Venice,Guesthouse,Entire home/apt,6,2,2,1
4836,80.0,1,1.0,1.0,90046.0,Laurel Canyon,House,Private room,2,1,30,0
4837,40.0,1,1.0,1.0,90815.0,Long Beach,House,Private room,2,1,2,0
4838,100.0,1,1.0,1.5,90046.0,West Hollywood,Apartment,Private room,1,1,1,0
4839,1700.0,7,6.0,8.0,90077.0,Bel Air/Beverly Crest,House,Entire home/apt,12,1,7,0
4840,60.0,1,1.0,1.0,91367.0,Woodland Hills/Warner Center,House,Private room,2,1,3,1
4841,375.0,4,2.0,2.0,90293.0,Westchester/Playa Del Rey,Apartment,Entire home/apt,5,4,10,0
4842,75.0,1,1.0,1.0,91607.0,Valley Village,Bungalow,Entire home/apt,2,2,30,0
4843,70.0,1,1.0,1.0,91401.0,Sherman Oaks,Apartment,Entire home/apt,2,1,15,0
4844,45.0,1,1.0,0.5,91607.0,Valley Village,House,Private room,1,2,2,0
4845,89.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Private room,2,1,1,1
4846,195.0,3,2.0,1.0,90277.0,Redondo Beach,Townhouse,Entire home/apt,4,4,3,0
4847,55.0,1,0.0,1.0,91406.0,Van Nuys,House,Entire home/apt,2,1,3,1
4848,150.0,1,1.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,2,1,2,0
4849,175.0,2,1.0,1.0,90290.0,Topanga,Tipi,Entire home/apt,2,2,1,0
4850,74.0,1,0.0,1.0,90034.0,South Robertson,Guesthouse,Entire home/apt,2,1,30,0
4851,205.0,4,3.0,3.0,91607.0,Valley Village,House,Entire home/apt,7,6,7,0
4852,115.0,1,1.0,1.0,90039.0,Silver Lake,House,Private room,2,2,2,1
4853,1650.0,3,3.0,3.5,90068.0,Hollywood,House,Entire home/apt,10,1,3,0
4854,199.0,2,2.0,2.0,90049.0,Brentwood,House,Entire home/apt,4,1,5,1
4855,120.0,3,3.0,2.0,90066.0,Culver City,Apartment,Entire home/apt,5,4,120,0
4856,600.0,3,3.0,2.0,90046.0,West Hollywood,Apartment,Entire home/apt,6,1,1,0
4857,90.0,2,1.0,1.0,90024.0,Westwood,Condominium,Private room,2,1,30,0
4858,85.0,3,3.0,2.5,91302.0,,Townhouse,Entire home/apt,4,1,5,0
4859,349.0,1,1.0,1.0,90017.0,Westlake,Apartment,Entire home/apt,2,1,1,0
4860,175.0,1,1.0,1.0,90291.0,Venice,Apartment,Entire home/apt,2,1,3,0
4861,55.0,1,1.0,2.0,90056.0,Westchester/Playa Del Rey,House,Private room,2,1,2,0
4862,185.0,2,1.0,1.5,91604.0,Studio City,Loft,Entire home/apt,3,1,30,0
4863,76.0,1,1.0,1.0,90046.0,West Hollywood,Apartment,Entire home/apt,2,1,30,0
4864,349.0,2,2.0,1.0,90017.0,Westlake,Apartment,Entire home/apt,4,1,1,0
4865,350.0,3,3.0,3.0,90026.0,Silver Lake,House,Entire home/apt,8,6,4,0
4866,195.0,1,1.0,1.5,90291.0,Venice,House,Entire home/apt,2,2,4,0
4867,66.0,1,1.0,1.0,90301.0,Inglewood,House,Private room,2,1,1,1
4868,150.0,2,0.0,1.0,90017.0,Westlake,Apartment,Entire home/apt,3,2,1,0
4869,320.0,3,3.0,3.5,90027.0,Hollywood,House,Entire home/apt,8,2,3,1
4870,50.0,1,1.0,1.0,90815.0,Long Beach,House,Private room,2,1,2,0
4871,350.0,3,3.0,2.5,90038.0,West Hollywood,House,Entire home/apt,5,1,30,0
4872,150.0,2,2.0,1.5,90803.0,Long Beach,House,Entire home/apt,5,5,4,0
4873,149.0,0,2.0,2.0,91748.0,,Apartment,Entire home/apt,6,6,1,1
4874,119.0,2,1.0,1.0,91748.0,,Apartment,Entire home/apt,4,4,1,1
4875,185.0,1,0.0,1.0,90015.0,Downtown,Apartment,Entire home/apt,3,1,2,0
4876,195.0,2,2.0,2.0,90048.0,West Hollywood,Apartment,Entire home/apt,4,4,2,0
4877,150.0,3,2.0,2.0,90034.0,Palms,Apartment,Entire home/apt,5,5,30,1
4878,60.0,1,1.0,1.0,90066.0,Del Rey,House,Private room,2,1,1,1
4879,50.0,1,1.0,1.0,90025.0,West Los Angeles,Apartment,Private room,1,1,30,0
4880,300.0,4,3.0,2.0,91423.0,Sherman Oaks,House,Entire home/apt,4,4,30,0
4881,200.0,1,1.0,1.0,90028.0,Hollywood,Loft,Entire home/apt,2,1,1,0
4882,115.0,3,2.0,1.0,90039.0,Atwater Village,Townhouse,Entire home/apt,4,16,30,0
4883,400.0,3,3.0,2.0,90803.0,Long Beach,House,Entire home/apt,8,1,1,0
4884,100.0,1,1.0,1.0,90029.0,Hollywood,Apartment,Entire home/apt,2,1,2,0
4885,105.0,1,1.0,1.0,90020.0,Mid-Wilshire,Apartment,Private room,2,2,2,1
4886,85.0,1,1.0,1.0,90266.0,Manhattan Beach,Apartment,Entire home/apt,2,1,30,0
4887,210.0,1,1.0,1.0,91306.0,Winnetka,Apartment,Entire home/apt,1,1,30,0
4888,375.0,6,5.0,3.0,91745.0,,House,Entire home/apt,9,1,7,0
4889,650.0,4,3.0,4.0,90211.0,Beverly Hills,House,Entire home/apt,10,1,3,0
4890,70.0,1,1.0,2.0,91602.0,Toluca Lake,Apartment,Private room,2,1,1,0
4891,145.0,2,2.0,2.5,91501.0,Burbank,Townhouse,Entire home/apt,5,1,4,0
4892,107.0,1,0.0,1.0,90020.0,Mid-Wilshire,Apartment,Entire home/apt,2,1,30,0
4893,170.0,2,2.0,1.0,90290.0,Topanga,House,Entire home/apt,4,2,2,0
4894,89.0,1,1.0,1.0,90245.0,Hawthorne,Townhouse,Entire home/apt,2,1,90,0
4895,1600.0,7,7.0,7.0,90210.0,Beverly Hills,House,Entire home/apt,12,12,7,0
4896,485.0,3,3.0,2.5,90403.0,Santa Monica,Townhouse,Entire home/apt,6,1,30,0
4897,85.0,1,1.0,1.0,90019.0,Mid-Wilshire,Guesthouse,Entire home/apt,2,2,5,0
4898,99.0,2,2.0,1.0,90066.0,Del Rey,Apartment,Entire home/apt,4,4,120,0
4899,115.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,3,1,7,1
4900,279.0,6,3.0,2.0,90018.0,South LA,House,Entire home/apt,8,1,7,0
4901,99.0,1,1.0,1.0,90048.0,West Hollywood,Apartment,Private room,2,1,30,0
4902,179.0,1,1.0,1.0,90291.0,Santa Monica,Cottage,Entire home/apt,2,1,2,0
4903,248.0,2,2.0,1.0,90291.0,Venice,Bungalow,Entire home/apt,6,4,2,0
4904,119.0,2,1.0,1.0,90026.0,Silver Lake,House,Entire home/apt,4,2,30,0
4905,275.0,1,2.0,1.5,91505.0,Burbank,House,Entire home/apt,2,1,13,0
4906,60.0,1,1.0,1.0,90277.0,Redondo Beach,House,Private room,1,1,1,0
4907,65.0,1,0.0,1.0,90020.0,Mid-Wilshire,Apartment,Entire home/apt,2,1,30,0
4908,101.0,2,1.0,1.0,90026.0,Silver Lake,Guest suite,Private room,3,2,2,0
4909,55.0,3,1.0,2.0,91786.0,,House,Private room,3,1,1,0
4910,199.0,3,2.0,1.0,90802.0,Long Beach,Apartment,Entire home/apt,7,2,30,1
4911,66.0,1,1.0,2.0,90031.0,Lincoln Heights,House,Private room,2,1,1,0
4912,350.0,2,2.0,1.0,90254.0,Hermosa Beach,Apartment,Entire home/apt,4,1,4,0
4913,122.0,1,1.0,1.0,90066.0,Mar Vista,Apartment,Entire home/apt,2,2,31,1
4914,75.0,1,1.0,1.0,90290.0,Topanga,House,Private room,2,2,21,0
4915,125.0,1,1.0,1.0,90013.0,Downtown,Loft,Private room,2,2,1,0
4916,135.0,1,0.0,1.0,90292.0,Marina Del Rey,Apartment,Entire home/apt,2,1,30,0
4917,71.0,1,1.0,1.0,90028.0,Hollywood,Apartment,Private room,2,1,1,1
4918,250.0,3,2.0,2.0,90025.0,West Los Angeles,Condominium,Entire home/apt,4,4,30,0
4919,85.0,1,1.0,1.0,90027.0,East Hollywood,Apartment,Entire home/apt,4,2,30,0
4920,600.0,2,2.0,2.0,90704.0,,Condominium,Entire home/apt,6,6,3,1
4921,195.0,2,2.0,2.5,90277.0,Redondo Beach,House,Entire home/apt,4,4,30,0
4922,50.0,1,1.0,1.0,90042.0,Highland Park,Apartment,Entire home/apt,2,1,1,0
4923,150.0,2,2.0,1.0,90066.0,Culver City,House,Entire home/apt,2,1,3,1
4924,250.0,1,1.0,0.0,90291.0,Venice,Bungalow,Private room,2,2,1,0
4925,76.0,1,1.0,1.0,90007.0,South LA,Apartment,Private room,2,1,3,0
4926,80.0,1,1.0,1.0,90026.0,Echo Park,Apartment,Private room,1,1,3,0
4927,50.0,1,1.0,1.0,90803.0,Long Beach,House,Private room,1,1,2,0
4928,549.0,7,5.0,3.0,91607.0,Valley Village,House,Entire home/apt,12,8,4,1
4929,89.0,2,0.0,1.0,91401.0,Sherman Oaks,Guest suite,Entire home/apt,3,3,2,0
4930,115.0,1,1.0,1.0,91303.0,Canoga Park,Townhouse,Private room,1,1,1,0
4931,115.0,0,0.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,3,2,30,0
4932,172.0,2,1.0,1.0,90704.0,,Apartment,Private room,2,2,2,1
4933,99.0,2,1.0,1.0,90066.0,Mar Vista,House,Entire home/apt,3,1,1,0
4934,55.0,1,1.0,1.0,90016.0,Mid-Wilshire,House,Private room,1,1,30,0
4935,135.0,2,1.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,4,3,30,0
4936,60.0,1,1.0,1.0,90005.0,Mid-Wilshire,Apartment,Private room,2,1,30,0
4937,75.0,1,1.0,1.5,91104.0,Pasadena,House,Private room,2,1,1,0
4938,294.0,2,2.0,2.0,90292.0,Marina Del Rey,Condominium,Entire home/apt,4,1,3,0
4939,99.0,1,1.0,1.5,90046.0,Hollywood,House,Private room,2,1,3,0
4940,185.0,1,1.0,1.0,90039.0,Atwater Village,House,Entire home/apt,4,1,5,0
4941,65.0,1,1.0,1.0,90808.0,Long Beach,House,Private room,2,1,1,1
4942,81.0,2,1.0,1.0,90049.0,Brentwood,Condominium,Private room,3,1,31,0
4943,250.0,1,0.0,0.5,91406.0,Lake Balboa,Other,Entire home/apt,4,1,1,1
4944,450.0,5,4.0,2.5,90291.0,Venice,House,Entire home/apt,10,8,1,0
4945,300.0,0,2.0,2.5,90291.0,Venice,Condominium,Entire home/apt,4,5,3,0
4946,100.0,1,0.0,1.0,90068.0,Hollywood,Guest suite,Entire home/apt,2,1,4,0
4947,75.0,1,1.0,1.0,90027.0,East Hollywood,Apartment,Entire home/apt,2,1,1,0
4948,80.0,0,1.0,2.0,90640.0,Montebello,House,Private room,2,1,1,0
4949,350.0,2,2.0,1.0,90064.0,Mar Vista,House,Entire home/apt,4,1,3,0
4950,499.0,2,2.0,2.5,90024.0,Westwood,Condominium,Entire home/apt,5,4,1,0
4951,60.0,1,1.0,1.0,91801.0,Alhambra,Apartment,Entire home/apt,2,1,1,0
4952,995.0,10,6.0,4.0,90049.0,Westwood,House,Entire home/apt,16,6,30,0
4953,75.0,1,1.0,1.0,90245.0,El Segundo,Guest suite,Entire home/apt,2,1,2,1
4954,95.0,1,1.0,1.0,90025.0,West Los Angeles,House,Private room,2,1,30,0
4955,115.0,1,1.0,1.0,90290.0,Topanga,Guest suite,Entire home/apt,2,2,1,1
4956,24.0,1,1.0,1.0,90715.0,Cerritos,House,Private room,1,1,30,0
4957,61.0,1,0.0,1.0,91030.0,South Pasadena,Apartment,Entire home/apt,2,2,1,1
4958,28.0,1,1.0,1.0,90302.0,Inglewood,Apartment,Private room,1,1,7,1
4959,85.0,1,1.0,1.0,90402.0,Santa Monica,Apartment,Private room,1,1,1,0
4960,70.0,1,1.0,1.0,90230.0,Culver City,Apartment,Private room,2,2,30,0
4961,500.0,4,5.0,2.5,90275.0,Rancho Palos Verdes,House,Entire home/apt,8,1,1,0
4962,350.0,3,3.0,2.0,90026.0,Silver Lake,House,Entire home/apt,5,4,30,0
4963,100.0,1,1.0,1.0,90065.0,Glendale,Apartment,Entire home/apt,2,2,7,0
4964,70.0,1,0.0,1.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,2,1,30,0
4965,110.0,3,2.0,1.0,90029.0,Hollywood,Apartment,Entire home/apt,4,1,31,0
4966,39.0,1,1.0,1.0,90301.0,Inglewood,Townhouse,Private room,2,1,1,0
4967,95.0,1,0.0,1.0,90020.0,Mid-Wilshire,Apartment,Entire home/apt,1,2,30,0
4968,111.0,3,3.0,1.0,90745.0,Carson,House,Entire home/apt,5,4,3,0
4969,350.0,4,3.0,2.0,90034.0,Mar Vista,House,Entire home/apt,6,5,2,1
4970,250.0,2,2.0,2.5,90066.0,Del Rey,Townhouse,Entire home/apt,5,1,3,1
4971,150.0,2,2.0,2.0,90017.0,Westlake,Apartment,Entire home/apt,5,1,1,0
4972,145.0,1,1.0,1.0,90005.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,30,0
4973,155.0,1,1.0,1.0,90211.0,Beverly Hills,Apartment,Entire home/apt,4,2,1,0
4974,79.0,1,1.0,1.0,90035.0,Mid-Wilshire,Condominium,Entire home/apt,2,1,1,0
4975,149.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Private room,2,1,2,0
4976,200.0,2,2.0,2.0,90272.0,Pacific Palisades,Apartment,Entire home/apt,5,5,30,0
4977,255.0,2,1.0,1.0,90291.0,Venice,House,Entire home/apt,2,2,2,0
4978,210.0,4,3.0,2.0,90028.0,Hollywood,House,Entire home/apt,7,4,30,0
4979,110.0,2,1.0,1.0,90401.0,Santa Monica,Apartment,Entire home/apt,4,1,1,1
4980,78.0,1,1.0,1.0,91775.0,East San Gabriel,House,Private room,3,2,2,1
4981,499.0,4,3.0,2.0,91423.0,Sherman Oaks,House,Entire home/apt,10,6,30,1
4982,119.0,1,0.0,1.0,90042.0,Highland Park,Bungalow,Entire home/apt,2,1,3,1
4983,85.0,5,3.0,1.0,91406.0,Lake Balboa,House,Entire home/apt,4,4,3,0
4984,96.0,2,0.0,1.0,90014.0,Downtown,Loft,Entire home/apt,3,2,1,1
4985,78.0,2,1.0,1.0,90048.0,Mid-Wilshire,Apartment,Entire home/apt,4,2,30,0
4986,70.0,2,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Private room,4,1,1,0
4987,85.0,1,1.0,1.0,90065.0,Mount Washington,Guesthouse,Entire home/apt,2,1,2,0
4988,220.0,2,2.0,2.0,91604.0,Studio City,Loft,Entire home/apt,4,4,30,0
4989,389.0,2,2.0,1.5,90212.0,Beverly Hills,House,Entire home/apt,6,4,2,0
4990,200.0,2,2.0,2.0,90291.0,Venice,Condominium,Entire home/apt,4,1,1,0
4991,73.0,2,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Private room,4,1,30,0
4992,68.0,1,1.0,1.0,90066.0,Mar Vista,House,Private room,1,1,1,0
4993,175.0,1,0.0,1.0,91604.0,Studio City,Guesthouse,Entire home/apt,2,1,2,0
4994,68.0,1,1.0,1.0,90026.0,Echo Park,House,Private room,2,4,3,0
4995,279.0,2,2.0,2.0,90028.0,Hollywood,Apartment,Entire home/apt,6,5,30,0
4996,75.0,1,1.0,1.0,90066.0,Mar Vista,Bungalow,Entire home/apt,3,2,1,0
4997,45.0,1,1.0,2.0,90006.0,Westlake,House,Private room,1,1,30,1
4998,95.0,1,1.0,1.0,90803.0,Long Beach,House,Private room,2,1,2,0
4999,150.0,1,1.0,2.0,90013.0,Downtown,Apartment,Entire home/apt,3,2,3,1
5000,95.0,1,0.0,1.0,90031.0,Lincoln Heights,Guesthouse,Entire home/apt,2,1,1,0
5001,199.0,3,2.0,2.0,90065.0,Mount Washington,House,Entire home/apt,4,4,3,0
5002,152.0,6,3.0,1.0,91406.0,Van Nuys,House,Entire home/apt,6,5,30,0
5003,111.0,1,1.0,1.5,91801.0,Alhambra,Condominium,Entire home/apt,2,1,2,0
5004,48.0,1,1.0,1.0,90064.0,Santa Monica,Apartment,Shared room,1,1,1,0
5005,45.0,1,1.0,1.0,90064.0,Mar Vista,Townhouse,Shared room,1,1,1,0
5006,50.0,1,1.0,1.0,91740.0,Glendora,Condominium,Shared room,1,1,3,0
5007,120.0,1,1.0,1.0,90291.0,Venice,Apartment,Entire home/apt,5,2,30,0
5008,57.0,1,1.0,1.0,91367.0,Woodland Hills/Warner Center,Condominium,Private room,2,1,30,0
5009,117.0,1,1.0,1.0,90291.0,Venice,Apartment,Entire home/apt,2,1,30,1
5010,75.0,1,1.0,1.0,90068.0,Hollywood,House,Private room,2,1,2,1
5011,120.0,1,1.0,1.0,90026.0,Silver Lake,Apartment,Entire home/apt,1,1,30,0
5012,4000.0,6,4.0,4.5,90265.0,Malibu,House,Entire home/apt,10,4,1,0
5013,375.0,2,2.0,1.5,90068.0,Hollywood,House,Entire home/apt,4,1,3,0
5014,55.0,1,1.0,2.0,90006.0,Westlake,Apartment,Private room,2,2,30,1
5015,545.0,0,3.0,3.5,90069.0,Bel Air/Beverly Crest,House,Entire home/apt,6,1,5,0
5016,80.0,2,1.0,1.5,,Arcadia,House,Private room,2,1,3,0
5017,495.0,4,4.0,3.0,91301.0,,House,Entire home/apt,7,1,180,0
5018,45.0,1,1.0,1.0,91020.0,Glendale,Apartment,Private room,2,1,31,0
5019,180.0,4,2.0,1.5,90290.0,Topanga,House,Entire home/apt,4,1,7,0
5020,150.0,1,1.0,2.0,90292.0,Del Rey,Apartment,Entire home/apt,2,1,10,0
5021,40.0,1,1.0,1.0,90815.0,Long Beach,House,Private room,2,1,1,0
5022,84.0,2,1.0,1.0,90064.0,West Los Angeles,Apartment,Entire home/apt,4,2,1,0
5023,52.0,2,1.0,1.0,90660.0,Pico Rivera,House,Private room,5,1,1,1
5024,95.0,1,0.0,1.0,90020.0,Mid-Wilshire,Apartment,Entire home/apt,2,1,4,0
5025,60.0,1,1.0,1.5,90046.0,West Hollywood,Apartment,Private room,2,1,1,0
5026,99.0,1,1.0,1.0,90039.0,Atwater Village,Apartment,Entire home/apt,4,2,31,0
5027,59.0,1,1.0,1.0,90039.0,Silver Lake,Apartment,Private room,1,1,1,0
5028,100.0,1,1.0,1.0,90064.0,Mar Vista,House,Entire home/apt,2,1,3,0
5029,75.0,2,1.0,1.0,90808.0,Long Beach,House,Private room,2,1,2,0
5030,85.0,1,0.0,1.0,90019.0,Mid-Wilshire,Apartment,Entire home/apt,2,1,30,0
5031,229.0,4,2.0,2.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,7,4,2,0
5032,85.0,2,0.0,1.0,90291.0,Venice,Loft,Entire home/apt,4,2,31,1
5033,100.0,1,1.0,1.5,90405.0,Santa Monica,Townhouse,Private room,2,1,3,0
5034,49.0,1,1.0,1.0,90016.0,Mid-City,House,Private room,1,1,30,0
5035,132.0,3,1.0,1.0,90017.0,Westlake,Apartment,Entire home/apt,5,5,2,1
5036,155.0,1,1.0,1.0,90048.0,Mid-Wilshire,Loft,Entire home/apt,3,2,3,0
5037,190.0,3,3.0,1.0,90807.0,Long Beach,House,Entire home/apt,4,4,1,0
5038,103.0,1,1.0,1.0,90014.0,Downtown,Loft,Entire home/apt,3,2,1,1
5039,210.0,3,2.0,2.0,90069.0,West Hollywood,Condominium,Entire home/apt,5,4,30,0
5040,130.0,1,1.0,1.0,90029.0,Hollywood,Apartment,Entire home/apt,3,1,30,0
5041,50.0,1,1.0,1.5,91745.0,,House,Private room,2,1,1,0
5042,48.0,1,1.0,2.0,90006.0,Westlake,House,Private room,2,1,30,1
5043,52.0,2,1.0,2.0,90006.0,Westlake,House,Private room,3,2,30,1
5044,75.0,2,1.0,1.0,90025.0,West Los Angeles,Apartment,Entire home/apt,3,2,30,1
5045,59.0,1,1.0,1.0,90034.0,South Robertson,Apartment,Private room,4,1,30,0
5046,95.0,1,1.0,1.0,90066.0,Del Rey,Apartment,Entire home/apt,2,2,90,0
5047,235.0,2,2.0,1.0,90048.0,Mid-Wilshire,Apartment,Entire home/apt,5,1,1,0
5048,189.0,4,3.0,1.0,92821.0,Orange County,House,Private room,8,8,30,0
5049,115.0,2,2.0,1.0,90026.0,Echo Park,House,Entire home/apt,3,1,5,0
5050,84.0,1,1.0,1.0,90041.0,Eagle Rock,Apartment,Entire home/apt,2,1,30,0
5051,45.0,1,1.0,1.0,90501.0,Harbor Gateway,Condominium,Private room,1,1,2,0
5052,39.0,1,1.0,1.0,91780.0,Temple City,House,Private room,2,1,1,0
5053,85.0,1,1.0,2.0,90277.0,Torrance,Townhouse,Private room,1,1,1,0
5054,117.0,2,2.0,1.0,90277.0,Redondo Beach,House,Entire home/apt,3,2,30,0
5055,134.0,2,0.0,1.0,90026.0,Echo Park,Guesthouse,Entire home/apt,2,2,1,1
5056,139.0,1,1.0,1.0,90291.0,Venice,House,Entire home/apt,2,1,30,0
5057,425.0,3,3.0,2.0,90291.0,Venice,Apartment,Entire home/apt,8,6,1,0
5058,75.0,1,1.0,1.0,90027.0,Hollywood,Apartment,Entire home/apt,2,1,1,0
5059,195.0,1,1.0,1.0,90265.0,Pacific Palisades,Condominium,Private room,2,2,1,1
5060,2500.0,3,3.0,3.0,90046.0,West Hollywood,House,Entire home/apt,4,6,1,0
5061,27.0,2,1.0,2.0,90024.0,Westwood,Apartment,Shared room,1,1,1,0
5062,100.0,1,1.0,1.0,90064.0,Westside,House,Private room,3,1,1,1
5063,69.0,1,1.0,2.0,90007.0,West Adams,House,Private room,2,2,1,1
5064,470.0,4,3.0,2.5,91604.0,Studio City,House,Entire home/apt,6,6,3,0
5065,69.0,1,0.0,1.0,91204.0,Atwater Village,Apartment,Entire home/apt,3,2,1,0
5066,85.0,1,1.0,2.5,90802.0,Long Beach,House,Private room,2,1,3,0
5067,295.0,5,3.0,2.0,90291.0,Venice,House,Entire home/apt,5,1,180,0
5068,92.0,1,1.0,1.0,90277.0,Redondo Beach,Guesthouse,Entire home/apt,2,1,7,0
5069,89.0,1,1.0,1.0,91001.0,Altadena,House,Private room,2,1,3,0
5070,99.0,1,1.0,1.0,91001.0,Altadena,House,Private room,1,1,1,0
5071,50.0,1,1.0,1.0,90042.0,Highland Park,House,Private room,2,1,1,0
5072,275.0,5,3.0,2.0,90278.0,Redondo Beach,House,Entire home/apt,8,4,5,0
5073,100.0,0,0.0,0.0,91335.0,Tarzana,Guest suite,Entire home/apt,1,1,2,0
5074,65.0,1,1.0,1.0,90066.0,Mar Vista,House,Private room,1,1,2,0
5075,200.0,6,4.0,2.0,90212.0,Beverly Hills,House,Entire home/apt,7,5,4,0
5076,400.0,1,1.0,1.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,3,1,1,0
5077,50.0,2,1.0,1.0,90815.0,Long Beach,House,Private room,2,1,1,1
5078,152.0,1,1.0,1.0,90016.0,Mid-Wilshire,Guesthouse,Entire home/apt,2,2,32,1
5079,150.0,2,2.0,2.0,90290.0,Topanga,House,Entire home/apt,4,2,2,0
5080,85.0,1,1.0,1.0,91367.0,Woodland Hills/Warner Center,Apartment,Private room,2,1,30,1
5081,180.0,2,2.0,2.0,90230.0,Del Rey,House,Entire home/apt,5,4,10,0
5082,480.0,8,5.0,5.0,91748.0,,House,Entire home/apt,14,7,2,0
5083,315.0,2,2.0,2.0,90068.0,Hollywood,House,Entire home/apt,4,1,4,0
5084,65.0,1,1.0,1.0,90066.0,Mar Vista,House,Private room,1,1,2,0
5085,75.0,1,1.0,1.0,90026.0,Echo Park,House,Private room,2,2,4,0
5086,200.0,4,3.0,2.0,91748.0,,House,Entire home/apt,9,5,2,0
5087,160.0,1,1.0,1.0,90045.0,Hawthorne,Apartment,Entire home/apt,2,1,1,0
5088,54.0,1,1.0,1.0,91350.0,,House,Private room,1,1,1,0
5089,150.0,2,2.0,2.0,90038.0,Hollywood,Apartment,Entire home/apt,3,2,30,0
5090,145.0,1,1.0,1.0,90068.0,Cahuenga Pass,Condominium,Entire home/apt,3,2,30,0
5091,114.0,2,2.0,2.0,90277.0,Redondo Beach,Apartment,Entire home/apt,6,4,50,1
